Region,Zone,Woreda,Pcode,Total Population,IDPs (Acute),Non-Displaced (Acute),TOTAL (Acute),IDPs (Moderate),Non-Displaced (Moderate),TOTAL (Moderate),Grand Total,IDP Male Children,IDP Female Children,IDP Male Adult,IDP Female Adult,IDP Male Elderly,IDP Female Elderly,IDP Male Children2,IDP Female Children2,IDP Male Adult2,IDP Female Adult2,IDP Male Elderly2,IDP Female Elderly2,ND Male Children,ND Female Children,ND Male Adult,ND Female Adult,ND Male Elderly,ND Female Elderly,ND Male Children2,ND Female Children3,ND Male Adult4,ND Female Adult5,ND Male Elderly6,ND Female Elderly7
Oromia,East Wellega,Haro Limu,ET040204,70856.58208,22285,0,22285,30187,708.5658208,30895.56582,53180.56582,6465.062539,6776.468853,3694.883674,3863.176817,738.4437143,746.9644024,8757.497997,9179.325343,5005.046151,5233.014071,1000.287207,1011.829231,0,0,0,0,0,0,187.5531253,187.9867598,149.1578157,149.5026778,17.16288033,17.20256198
Oromia,East Wellega,Boneya Boshe,ET040205,64546.58058,0,0,0,0,645.4658058,645.4658058,645.4658058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0263298,174.0705473,133.6284868,138.4353503,15.37599433,15.92909725
Oromia,East Wellega,Wayu Tuka,ET040206,84296.34275,0,0,0,0,842.9634275,842.9634275,842.9634275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.3575478,228.4130688,173.6560498,181.6530349,19.9817756,20.90195063
Oromia,East Wellega,Bila Seyo,ET040207,74448.68469,0,0,0,0,744.4868469,744.4868469,744.4868469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.1945716,199.3834573,155.2349281,158.5662778,17.86214476,18.24546732
Oromia,East Wellega,Gobu Seyo,ET040208,55866.78321,0,0,0,0,558.6678321,558.6678321,558.6678321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.3945421,149.6994089,116.4250934,119.0533978,13.39648168,13.69890817
Oromia,East Wellega,Sibu Sire,ET040209,138868.709,0,0,0,0,1388.68709,1388.68709,1388.68709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0942654,370.9098923,290.3532696,294.9783388,33.40956957,33.94175429
Oromia,East Wellega,Diga,ET040210,91001.06924,1370,0,1370,11259,910.0106924,12169.01069,13539.01069,443.0342862,418.0837754,213.9235094,251.3492755,21.80457677,21.80457677,3640.965714,3435.916225,1758.076491,2065.650725,179.1954232,179.1954232,0,0,0,0,0,0,245.1199003,237.1857666,194.9396943,188.6298125,22.43078333,21.70473525
Oromia,East Wellega,Sasiga,ET040211,108445.4126,49714,0,49714,9141,1084.454126,10225.45413,59939.45413,14422.44196,15117.13586,8242.649629,8618.082668,1647.340849,1666.349037,2651.87959,2779.61417,1515.590382,1584.621911,302.8994387,306.3945076,0,0,0,0,0,0,293.8424772,280.9182097,233.6879323,223.4094818,26.88935876,25.70666636
Oromia,East Wellega,Leka Dulecha,ET040212,97119.72744,0,0,0,0,971.1972744,971.1972744,971.1972744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.3599589,261.3745966,201.4928729,207.8667782,23.18482642,23.91824139
Oromia,East Wellega,Guto Gida,ET040213,119954.8432,5234,0,5234,0,1199.548432,1199.548432,6433.548432,1758,1841,767,803,11,54,0,0,0,0,0,0,0,0,0,0,0,0,323.9405183,311.8201505,257.6243933,247.9852706,29.64361347,28.53448547
Oromia,East Wellega,Jimma Arjo,ET040214,117397.2321,0,0,0,0,1173.972321,1173.972321,1173.972321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.4463149,318.7590151,241.3257014,253.5036319,27.76820052,29.16945705
Oromia,East Wellega,Nunu Kumba,ET040215,87593.70837,0,0,0,0,875.9370837,875.9370837,875.9370837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.0980566,236.1485978,181.402511,187.8049698,20.87312404,21.60982452
Oromia,East Wellega,Wama Hagalo,ET040216,65514.45581,0,0,0,0,655.1445581,655.1445581,655.1445581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.5119769,171.7146388,139.5816949,136.5617364,16.06100166,15.7135094
Oromia,East Wellega,Kiremu,ET040217,74450.52097,0,0,0,0,744.5052097,744.5052097,744.5052097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.3169236,195.2708375,158.5133647,155.2955812,18.23937886,17.86912381
Oromia,East Wellega,Nekemte Town,ET040297,118523.4354,8135,0,8135,10,1185.234354,1195.234354,9330.234354,2360.030682,2473.707611,1348.794198,1410.228557,269.5642637,272.6746876,2.901082584,3.040820665,1.658013765,1.733532339,0.331363569,0.335187078,0,0,0,0,0,0,320.5635139,307.6106936,254.9387191,244.637561,29.33458571,28.14928045
Oromia,Ilu Aba Bora,Darimu,ET040301,194581.1467,0,0,0,0,1945.811467,1945.811467,1945.811467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.2901708,516.9899065,409.0062396,411.1532936,47.06240242,47.30945371
Oromia,Ilu Aba Bora,Alge Sachi,ET040302,103992.2104,0,0,0,0,1039.922104,1039.922104,1039.922104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.8621022,278.2966128,217.0025963,221.3245704,24.96945652,25.46676551
Oromia,Buno Bedele,Chora (Buno Bedele),ET040303,135960.696,0,0,0,0,1359.60696,1359.60696,1359.60696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.0081583,363.5835306,283.9225259,289.1518078,32.66961449,33.27132308
Oromia,Buno Bedele,Dega,ET040304,53386.29992,0,0,0,0,533.8629992,533.8629992,533.8629992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.862025,143.0853645,111.2298935,113.7933607,12.79869474,13.09366072
Oromia,Buno Bedele,Dabo Hana,ET040305,56090.24016,0,0,0,0,560.9024016,560.9024016,560.9024016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.3719977,149.9062751,117.2024472,119.217915,13.48592809,13.71783838
Oromia,Buno Bedele,Gechi,ET040306,95347.68597,0,0,0,0,953.4768597,953.4768597,953.4768597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.1675811,252.1751546,201.3398782,200.5506182,23.16722204,23.07640565
Oromia,Buno Bedele,Borecha,ET040307,99001.35636,0,0,0,0,990.0135636,990.0135636,990.0135636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.9944332,258.7127554,211.5408559,205.7498612,24.34100002,23.67465781
Oromia,Buno Bedele,Dedesa,ET040308,114678.5608,9895,0,9895,1250,1146.785608,2396.785608,12291.78561,2991.139973,3340.061911,1401.014805,1668.255271,145.6061014,348.9219381,377.8600269,421.9380888,176.9851952,210.7447286,18.39389861,44.07806191,0,0,0,0,0,0,306.4460472,301.3503249,243.7113375,239.6587961,28.04270432,27.57639765
Oromia,Ilu Aba Bora,Yayu,ET040309,72340.04335,0,0,0,0,723.4004335,723.4004335,723.4004335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.881456,189.5207738,154.1906296,150.7226531,17.74198229,17.34293873
Oromia,Ilu Aba Bora,Metu Zuria,ET040310,82660.58276,0,0,0,0,826.6058276,826.6058276,826.6058276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.0859013,219.0151873,174.235297,174.1790594,20.04842681,20.04195582
Oromia,Ilu Aba Bora,Ale,ET040311,71794.16054,0,0,0,0,717.9416054,717.9416054,717.9416054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0430557,190.4659952,151.138015,151.4743717,17.39073245,17.42943541
Oromia,Ilu Aba Bora,Bure (Oromia),ET040312,69155.95941,0,0,0,0,691.5595941,691.5595941,691.5595941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.4544503,184.0721346,145.102926,146.3894429,16.69630347,16.84433685
Oromia,Ilu Aba Bora,Sale Nono,ET040313,30977.57565,0,0,0,0,309.7757565,309.7757565,309.7757565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.33362673,81.84752421,65.47853522,65.09194614,7.534303578,7.489820612
Oromia,Ilu Aba Bora,Becho (Ilu Aba Bora),ET040314,49796.54364,0,0,0,0,497.9654364,497.9654364,497.9654364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.7374518,132.1842295,104.7685584,105.1238731,12.05521965,12.09610402
Oromia,Ilu Aba Bora,Bilo Nopha,ET040315,38924.65446,0,0,0,0,389.2465446,389.2465446,389.2465446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.5317195,101.7689491,83.13230148,80.93511709,9.565638486,9.312818929
Oromia,Ilu Aba Bora,Hurumu,ET040316,58018.65947,0,0,0,0,580.1865947,580.1865947,580.1865947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.6267536,153.8721416,122.1767484,122.3719013,14.05829726,14.08075258
Oromia,Ilu Aba Bora,Didu,ET040317,43828.62206,0,0,0,0,438.2862206,438.2862206,438.2862206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.1025404,116.1891566,92.3343788,92.40326319,10.62447775,10.63240395
Oromia,Buno Bedele,Meko,ET040318,29354.28675,6415,0,6415,0,293.5428675,293.5428675,6708.542867,2082,2153,984,984,83,129,0,0,0,0,0,0,0,0,0,0,0,0,76.36397417,79.2137456,60.73097191,62.99734673,6.988024052,7.248805022
Oromia,Ilu Aba Bora,Halu (Huka),ET040319,22929.95854,0,0,0,0,229.2995854,229.2995854,229.2995854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.00534592,60.52343436,48.51651567,48.13325959,5.582564674,5.53846522
Oromia,Ilu Aba Bora,Metu Town,ET040320,46810,0,0,0,0,468.1,468.1,468.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.0658,122.0272,100.25799,97.04616,11.53621,11.16664
Oromia,Buno Bedele,Badele Zuria,ET040322,103651.9465,0,0,0,0,1036.519465,1036.519465,1036.519465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.3376292,276.0176872,217.3807749,219.5121795,25.01297173,25.25822232
Oromia,Buno Bedele,Chwaka,ET040323,75111.11191,123,0,123,0,751.1111191,751.1111191,874.1111191,21,15,39,36,3,9,0,0,0,0,0,0,0,0,0,0,0,0,210.5989105,187.4899826,167.4857373,149.1075994,19.27178709,17.15710218
Oromia,Ilu Aba Bora,Dorani,ET040324,48972.73284,0,0,0,0,489.7273284,489.7273284,489.7273284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.6752068,129.8802772,103.1284899,103.291579,11.86650477,11.88527065
Oromia,Jimma                ,Limu Seka,ET040401,140904,0,0,0,0,1409.04,1409.04,1409.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.7655,277.0257,373.596525,220.313835,42.987975,25.350465
Oromia,Jimma                ,Limu Kosa,ET040402,215066.795,0,0,0,0,2150.66795,2150.66795,2150.66795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.3514679,564.5025456,457.5672523,448.9392886,52.65008716,51.65730842
Oromia,Jimma                ,Sekoru,ET040403,184954.2391,0,0,0,0,1849.542391,1849.542391,1849.542391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.3982659,487.8592011,391.5959794,387.9861383,45.0590866,44.64371935
Oromia,Jimma                ,Tiro Afeta,ET040404,160829.471,0,0,0,0,1608.29471,1608.29471,1608.29471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.569133,428.8270635,336.8573388,341.0388816,38.76057161,39.24172185
Oromia,Jimma                ,Kersa (Jimma),ET040405,221979.1305,628,23498.92092,24126.92092,5469,6791.093102,12260.0931,36387.01402,184.3726423,215.2730851,100.5294407,113.3016237,7.931113662,6.592094473,1605.627358,1874.726915,875.4705593,986.6983763,69.06888634,57.40790553,6292.877261,6161.550826,5004.618426,4900.176742,575.8576362,563.8400284,1818.616076,1780.663268,1446.314483,1416.131259,166.4205277,162.9474877
Oromia,Jimma                ,Mena (Jimma),ET040406,196758.3179,0,0,0,0,1967.583179,1967.583179,1967.583179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.0410518,511.7780332,422.3279308,407.0083793,48.59526606,46.83251814
Oromia,Jimma                ,Goma,ET040407,287304.1749,0,0,0,0,2873.041749,2873.041749,2873.041749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.5238964,746.1882307,617.5562686,593.4308287,71.05926222,68.28326262
Oromia,Jimma                ,Gera,ET040408,151106.3257,0,0,0,0,1511.063257,1511.063257,1511.063257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.5320783,398.3314477,320.1269264,316.7862362,36.83548263,36.45108531
Oromia,Jimma                ,Seka Chekorsa,ET040409,279344.3165,0,0,0,0,2793.443165,2793.443165,2793.443165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.2069752,735.3179024,592.6504529,584.7858413,68.19346849,67.28852503
Oromia,Jimma                ,Dedo,ET040410,205886.6514,0,0,0,0,2058.866514,2058.866514,2058.866514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.1461393,546.0531131,433.5454674,434.2667683,49.88601464,49.9690113
Oromia,Jimma                ,Omo Nada,ET040411,209802.6516,0,0,0,0,2098.026516,2098.026516,2098.026516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.4425712,551.5114821,445.7104599,438.6077165,51.28578246,50.46850355
Oromia,Jimma                ,Sigmo,ET040412,124497.1539,7,0,7,94,1244.971539,1338.971539,1345.971539,1.03960396,1.455445545,2.217821782,2.148514851,0.138613861,0,13.96039604,19.54455446,29.78217822,28.85148515,1.861386139,0,0,0,0,0,0,0,327.6293505,332.2055652,260.5580589,264.1974448,29.98117641,30.39994323
Oromia,Jimma                ,Setema,ET040413,138862.0392,0,0,0,0,1388.620392,1388.620392,1388.620392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.8871188,374.0816889,287.8026804,297.5008148,33.1160854,34.2320036
Oromia,Jimma                ,Shebe Sambo,ET040414,150795.3654,234,0,234,0,1507.953654,1507.953654,1741.953654,66,56,51,49,7,5,0,0,0,0,0,0,0,0,0,0,0,0,404.6128245,394.6026123,321.7817085,313.8207567,37.02589054,36.10986169
Oromia,Jimma                ,Chora (Jimma),ET040415,77023.02245,0,0,0,0,770.2302245,770.2302245,770.2302245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.0367805,204.1852385,162.2669867,162.3850529,18.67129029,18.6848756
Oromia,Jimma                ,Gumay,ET040416,81979.6684,0,0,0,0,819.796684,819.796684,819.796684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.4931083,216.9991342,172.9685758,172.5757265,19.90267124,19.85746794
Oromia,Jimma                ,Agaro Town,ET040417,40114.46068,0,0,0,0,401.1446068,401.1446068,401.1446068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.1155465,104.4910951,85.98245819,83.09999358,9.893592461,9.561920969
Oromia,Jimma                ,Mancho,ET040490,180369.6761,0,0,0,0,1803.696761,1803.696761,1803.696761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.321198,479.638085,378.8101603,381.4480242,43.58788322,43.89140967
Oromia,Jimma                ,Omo Beyam,ET040491,124265.7527,0,0,0,0,1242.657527,1242.657527,1242.657527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.3045741,332.3039154,259.5044867,264.275661,29.85994687,30.4089432
Oromia,Jimma                ,Botor Tolay,ET040495,61579.20562,880,0,880,8142,615.7920562,8757.792056,9637.792056,269.8913766,289.6918643,148.0647307,154.3072489,9.266238085,8.778541343,2497.108623,2680.308136,1369.935269,1427.692751,85.73376192,81.22145866,0,0,0,0,0,0,167.0565644,159.3132254,132.8572488,126.6991029,15.28725165,14.57866308
Oromia,Jimma                ,Nono Benja,ET040499,79491.79811,0,0,0,0,794.9179811,794.9179811,794.9179811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.769943,210.536587,167.6217565,167.4361725,19.28743818,19.26608391
Oromia,West Shewa,Illu Galan,ET040500,83128.4876,0,0,0,0,831.284876,831.284876,831.284876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.7637471,219.8172372,175.5696592,174.816916,20.20196553,20.11535095
Oromia,West Shewa,Ginde Beret,ET040501,142229.4268,0,0,0,0,1422.294268,1422.294268,1422.294268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.3484978,372.4674644,303.2799846,296.2170495,34.89698518,34.08428683
Oromia,West Shewa,Jeldu,ET040502,207497.2916,0,0,0,134,2074.972916,2208.972916,2208.972916,0,0,0,0,0,0,27,23,48,36,0,0,0,0,0,0,0,0,543.6698903,556.0657551,432.3714316,442.2296524,49.75092392,50.8852625
Oromia,West Shewa,Ambo Zuria,ET040503,134448.8276,0,0,0,137,1344.488276,1481.488276,1481.488276,0,0,0,0,0,0,27,30,42,37,1,0,0,0,0,0,0,0,355.6848238,356.8939622,282.8701005,283.8317077,32.5485169,32.65916447
Oromia,West Shewa,Mida Kegn,ET040504,106679.4431,0,0,0,0,1066.794431,1066.794431,1066.794431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.5919166,286.8091319,221.5594205,228.0944323,25.49378859,26.24574132
Oromia,West Shewa,Cheliya,ET040505,103609.3344,0,0,0,0,1036.093344,1036.093344,1036.093344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.1292459,271.0002264,221.1914663,215.5218781,25.45144986,24.79907732
Oromia,West Shewa,Bako Tibe,ET040506,169669.2531,0,0,0,0,1696.692531,1696.692531,1696.692531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.5349014,452.7121399,355.1216244,360.0342773,40.86215607,41.42743167
Oromia,West Shewa,Dano,ET040507,131210.3575,0,0,0,0,1312.103575,1312.103575,1312.103575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.5980639,347.816831,276.4388376,276.6128194,31.80850207,31.82852132
Oromia,West Shewa,Nono,ET040508,113264.0397,0,0,0,0,1132.640397,1132.640397,1132.640397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.3312621,289.9681484,246.8011829,230.6067444,28.39823813,26.53482112
Oromia,West Shewa,Tikur Enchini,ET040509,96338.75223,0,0,0,0,963.3875223,963.3875223,963.3875223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.2819142,257.3134726,201.4308053,204.6370353,23.1776846,23.54661023
Oromia,West Shewa,Dendi,ET040510,176643.5394,0,0,0,71,1766.435394,1837.435394,1837.435394,0,0,0,0,0,0,16,14,28,12,1,0,0,0,0,0,0,0,474.1536859,462.0570727,377.0863748,367.4661437,43.38953541,42.28258118
Oromia,West Shewa,Ejere (Addis Alem),ET040511,118421.5344,0,0,0,0,1184.215344,1184.215344,1184.215344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.1450891,308.4890434,253.8106699,245.3360978,29.20478646,28.22965775
Oromia,Finfine Special,Welmera,ET040512,112648.2138,0,0,0,0,1126.482138,1126.482138,1126.482138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.7392159,297.2963172,238.3775085,236.4347127,27.42896599,27.20541771
Oromia,West Shewa,Adda Berga,ET040513,164828.8883,0,0,0,0,1648.288883,1648.288883,1648.288883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.7139727,436.8791353,347.3112066,347.4425576,39.96344844,39.97856238
Oromia,West Shewa,Meta Robi,ET040514,106618.8731,0,0,0,0,1066.188731,1066.188731,1066.188731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.765557,282.3144706,224.8786458,224.5199044,25.87571607,25.8344374
Oromia,West Shewa,Ambo Town,ET040515,91721,0,0,0,0,917.21,917.21,917.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.3315,237.7898,197.493825,189.11019,22.724675,21.76001
Oromia,West Shewa,Abuna G/Beret,ET040516,146450.6698,0,0,0,0,1464.506698,1464.506698,1464.506698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.5333623,396.6551876,301.8364382,315.453135,34.73088316,36.29769169
Oromia,West Shewa,Toke Kutaye,ET040517,123734.382,0,0,0,0,1237.34382,1237.34382,1237.34382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.8937832,328.8984413,259.9730747,261.5673453,29.91386507,30.09731019
Oromia,West Shewa,Jibat,ET040518,81448.62477,0,0,0,0,814.4862477,814.4862477,814.4862477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.6334525,217.0442588,170.69434,172.6116134,19.64098574,19.86159727
Oromia,West Shewa,Ifata,ET040519,77028.18607,0,0,0,0,770.2818607,770.2818607,770.2818607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.7121041,204.5372821,162.0087771,162.6650272,18.64157933,18.71709091
Oromia,West Shewa,Ejersa Lafo,ET040590,77695.53585,0,0,0,0,776.9553585,776.9553585,776.9553585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.8362031,201.9501368,166.8791691,160.6075145,19.20199217,18.48034271
Oromia,West Shewa,Cobi,ET040592,66445.02543,0,0,0,0,664.4502543,664.4502543,664.4502543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0374236,180.1212111,136.8184416,143.2473406,15.74304726,16.48279008
Oromia,West Shewa,Meta Walkite,ET040594,81981.66733,0,0,0,0,819.8166733,819.8166733,819.8166733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.5974696,221.9053672,169.0751574,176.4775703,19.45467411,20.30643455
Oromia,West Shewa,Liban Jawi,ET040597,77331.27679,0,0,0,0,773.3127679,773.3127679,773.3127679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.8568166,206.9989504,161.3285815,164.6227501,18.56331247,18.94235678
Oromia,North Shewa,Wara Jarso,ET040601,191237.2131,0,1296.078057,1296.078057,0,392.8514755,392.8514755,1688.929533,0,0,0,0,0,0,0,0,0,0,0,0,343.7619854,343.1593849,273.3880696,272.9088316,31.45746471,31.40232107,104.1969675,104.0143145,82.86607887,82.72081806,9.535005517,9.518291046
Oromia,North Shewa,Dera (Oromia),ET040602,243707.2279,0,2672.012643,2672.012643,0,905.0729963,905.0729963,3577.085639,0,0,0,0,0,0,0,0,0,0,0,0,703.7043087,712.462392,559.644087,566.6092419,64.39558297,65.19703021,238.3610605,241.3276275,189.5645038,191.9237642,21.81228572,22.0837546
Oromia,North Shewa,Hidabu Abote,ET040603,112276.9839,0,0,0,38,1122.769839,1160.769839,1160.769839,0,0,0,0,0,0,11,15,6,6,0,0,0,0,0,0,0,0,295.4509231,299.6170917,234.967102,238.2803852,27.03654674,27.41779047
Oromia,North Shewa,Kuyu,ET040604,166309.4339,0,1591.18196,1591.18196,70,1663.094339,1733.094339,3324.276299,0,0,0,0,0,0,26,26,10,8,0,0,419.7112298,423.615209,333.7892139,336.8939823,38.40753707,38.76478799,438.6797915,442.7602084,348.8745889,352.1196752,40.14333941,40.51673605
Oromia,North Shewa,Degem,ET040605,133743.9363,0,1307.180161,1307.180161,0,675.9291835,675.9291835,1983.109344,0,0,0,0,0,0,0,0,0,0,0,0,343.6420452,349.16344,273.2926832,277.6837546,31.44648905,31.95174875,177.6937059,180.5487613,141.3167869,143.587364,16.26065045,16.52191495
Oromia,North Shewa,Gerar Jarso,ET040606,89809.36092,0,449.9898094,449.9898094,0,898.0936092,898.0936092,1348.083419,0,0,0,0,0,0,0,0,0,0,0,0,122.1207711,116.3738279,97.12057549,92.55012916,11.17520264,10.64930312,243.7297063,232.2599066,193.8340966,184.7123597,22.30356746,21.25397259
Oromia,North Shewa,Debre Libanos,ET040607,62441.46609,0,0,0,0,624.4146609,624.4146609,624.4146609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.948822,159.9909483,135.9526952,127.2380844,15.64342994,14.64068112
Oromia,North Shewa,Wuchale,ET040608,131677.432,0,381.2769445,381.2769445,0,1316.77432,1316.77432,1698.051265,0,0,0,0,0,0,0,0,0,0,0,0,101.9797208,100.0970598,81.10274023,79.60549189,9.332106527,9.159825283,352.1961648,345.6942251,280.0956291,274.9247469,32.22927168,31.63428286
Oromia,North Shewa,Abichugna Gne'a,ET040609,100456.4892,0,308.2853678,308.2853678,0,1004.564892,1004.564892,1312.85026,0,0,0,0,0,0,0,0,0,0,0,0,81.91200401,81.47924091,65.14322583,64.79905669,7.495721122,7.456119216,266.9147876,265.5046051,212.2727981,211.1513039,24.42522113,24.29617613
Oromia,North Shewa,Kimbibit,ET040610,101950.2012,0,2094.804793,2094.804793,0,745.0577511,745.0577511,2839.862544,0,0,0,0,0,0,0,0,0,0,0,0,552.4441987,557.8023416,439.3494901,443.6107301,50.55385591,51.04417654,196.4874406,198.3931675,156.2631249,157.7787172,17.98045447,18.15484646
Oromia,Finfine Special,Bereh,ET040611,93473.14309,0,0,0,0,934.7314309,934.7314309,934.7314309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.3556016,245.0520568,199.1035586,194.8857395,22.90989939,22.42457501
Oromia,Finfine Special,Sululta,ET040612,165676.7666,0,0,0,0,1656.767666,1656.767666,1656.767666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.5280703,439.5587927,348.7539276,349.5736436,40.12945549,40.22377631
Oromia,North Shewa,Fiche Town,ET040613,43321.03337,0,0,0,0,433.2103337,433.2103337,433.2103337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.00698,121.5944969,85.89611708,96.70203856,9.8836576,11.12704358
Oromia,North Shewa,Yaya Gulele,ET040614,74001.26224,0,0,0,0,740.0126224,740.0126224,740.0126224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.7932471,191.4134428,159.6874597,152.2278607,18.37447638,17.5161358
Oromia,North Shewa,Jida,ET040615,71591.85121,0,2279.429016,2279.429016,0,485.2536684,485.2536684,2764.682684,0,0,0,0,0,0,0,0,0,0,0,0,605.3995752,602.6978031,481.4640018,479.3153283,55.39977244,55.15253481,128.879804,128.3046403,102.4959196,102.0385017,11.79371791,11.74108501
Oromia,Finfine Special,Mulo,ET040616,47436.45458,0,0,0,0,474.3645458,474.3645458,474.3645458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.5743393,124.8388699,100.6624227,99.28223337,11.58274615,11.42393433
Oromia,North Shewa,Aleltu,ET040617,72196.26394,0,0,0,0,721.9626394,721.9626394,721.9626394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.9714578,188.6687411,154.2622066,150.045046,17.75021831,17.2649697
Oromia,East Shewa,Fentale,ET040701,81678.59307,54,7041.443436,7095.443436,594,939.1074159,1533.107416,8628.550852,14.83333333,21.83333333,6.416666667,7.416666667,1.5,2,163.1666667,240.1666667,70.58333333,81.58333333,16.5,22,2000.891175,1731.073847,1591.274774,1376.693635,183.1004188,158.4095879,266.8560442,230.8708863,212.2260804,183.6076954,24.41984555,21.12686412
